,RA,DEC,Distance,x,y,z
4317,166.52416666666667,-51.212500000000006,100.0,-60.918698357852506,14.598112496226204,-77.94746501286943
4318,166.72583333333333,1.9555555555555555,28571.42857142857,-27791.87589151851,6556.491549753407,974.9787693530071
4319,166.66125,-28.727777777777778,100.0,-85.32568094101799,20.231077746833886,-48.064869345012916
4320,166.61416666666665,-50.95666666666667,100.0,-61.27953578778592,14.582834006951266,-77.66697783459307
4321,166.9154166666667,23.32361111111111,100.0,-89.44418371874505,20.788944971854576,39.592395303196575
4322,166.6220833333333,-58.67527777777777,100.0,-50.578066135606825,12.028796335523813,-85.42345863227894
4323,166.785,-32.58722222222222,100.0,-82.02604401186773,19.26169205546125,-53.85828926844708
4324,166.635,-62.424166666666665,18181.81818181818,-8188.81825223296,1945.5662852826592,-16116.343873787315
4325,166.60083333333333,-64.83972222222222,100.0,-41.357893379000316,9.85220433591004,-90.51220207781223
4326,166.81916666666666,-42.63861111111111,-1000000.0,716260.497141085,-167744.61695695698,677371.8651650433
4327,166.97666666666666,-30.174722222222222,20408.16326530612,-17188.987372589563,3975.7643252872017,-10257.93054168921
4328,166.70791666666668,-70.87805555555555,100.0,-31.88041432940297,7.531559624608116,-94.4823517478612
4329,167.41625000000002,67.21027777777778,100.0,-37.804551770927176,8.439061518562358,92.19326497139151
4330,167.06583333333333,-29.972777777777775,100.0,-84.42839499395332,19.389678359626178,-49.95884798366795
4331,167.20458333333332,24.65833333333333,100.0,-88.6243361947468,20.12749993338137,41.72062775740826
4332,167.32958333333335,36.309444444444445,100.0,-78.62070376127765,17.67529016259945,59.21460172752442
4333,167.18291666666667,-28.080555555555556,90909.09090909091,-78209.35905712045,17793.25468056805,-42792.04428003192
4334,167.41583333333335,44.49861111111111,100.0,-69.61326209065447,15.540210523105486,70.08919744151314
4335,167.41041666666666,43.2075,100.0,-71.1354142619012,15.887070553052189,68.46425218338432
